cc_num,fraud_risk_score
4430881574719618,0.0
4433091568498503,0.0
4446368897795790,0.0
4449530933957323,0.0
4450831335606294,0.0
4451438912406400,0.0
4451952084362894,0.04516129032258064
4452366298769043,0.0
4474324669797121,0.0
4482427013979020,0.0
4488941175228467,0.0
4492491748959010,0.0
4492677353108006,1.0
4501449508569485,0.0
4509142395811241,0.0
4509922033272157,0.0
4514242065619750,0.0
4518350514020532,0.0
4550599031376731,0.0
4555104582813474,0.0
4561368699336875,0.0
4570636521433188,0.0
4586810168620942,0.022675736961451247
4587577161160601,0.04154302670623145
4599285557366057,0.0
4607072969078276,0.0
4610050989831291,0.0
4610064888664703,0.0
4629451965224809,0.06639004149377593
4633065159406313,0.0
4634955908138648,0.0
4635330563105903,0.04678362573099415
4642255475285942,0.025477707006369428
4651007077623147,0.0
4653879239169997,0.0
4657269323674365,0.0
4658490815480264,0.0
4669558618943766,1.0
4670613943676271,0.0
4671727014157745,0.0
4681601008538160,0.0
4682744518117239,0.0
4683520018489354,0.0
4698163635895795,0.0
4707867759656333,0.02666666666666667
4708992452821239,0.0
4710792708725663,0.0
4713464490314802,0.0
4716561796955522,0.0
4725673654161314,0.0
4727244663135968,0.0
4734310647841293,1.0
4740713119940984,0.0
4764202053279782,0.0
4767265376804500,0.0
4777065439639721,0.0
4789911625179723,0.13725490196078433
4800395067176717,0.0
4822367783500458,0.0
4824023901222438,0.10227272727272728
4826655832045236,0.0
4836998673805450,0.0
4839043708100390,0.0
4839615922685395,0.0
4841313716651064,0.0
4859525594182537,0.07051282051282051
4873783502705038,0.0
4874006077381178,0.0
4874017206859125,0.0
4878364946692291,0.06060606060606061
4879265611163287,0.0
4904681492230012,0.0
4908846471916297,0.0
4914700582394237,0.0
4917187576956394,0.0
4922710831011201,0.07643312101910828
4926376199189801,0.0
4933461930348832,0.0
4935858973307492,0.0
4939976756738216,0.0
4951647200979051,0.0
4952583804639909,0.06451612903225806
4961003488432306,0.0
4969856774088583,0.0
4972228199573984,0.0
4979422371139333,0.034055727554179564
4986925034905735,0.0
4996263498048679,0.0
4997733566924489,0.0
4998109455173950,0.027522935779816515
5104807169438134,0.0
5127412150261034,0.0
5130484058948421,0.0
5144043920225212,1.0
5152054598359927,0.0
5154903938030655,0.0
5289285402893489,0.0
5301645381939419,1.0
5359543825610251,0.0
5388659976630693,0.0
5410056176712193,0.0
5456712664803820,0.0
5456776410929288,0.0
5501083170975659,0.0
5540636818935089,0.0
5559857416065248,0.0
5580563567307107,0.06802721088435375
5596347693144598,0.0
6011104316292105,0.0
6011109736646996,0.0038022813688212928
6011148190095209,0.045081967213114756
6011149206456997,0.0
6011197122270059,0.0
6011231546538393,0.0
6011252220172077,0.0
6011305591981276,0.05325443786982249
6011329966782895,0.0
6011348830550197,0.0
6011360759745864,0.0
6011366578560244,0.04804804804804805
6011367958204270,0.0
6011381817520024,0.0
6011382886333463,0.0
6011388901471808,0.0
6011393492413821,0.0
6011399591920186,0.0
6011438889172900,0.0
6011477612335392,0.0
6011492816282597,0.0
6011504998544485,0.01545253863134658
6011542681743618,0.0
6011552879910390,0.07734806629834254
6011581063717667,0.0
6011603272871604,0.048484848484848485
6011626928491360,0.0
6011652924285713,0.0
6011679934075347,0.0
6011681934117244,0.0
6011693194885790,0.0
6011706277606006,0.0
6011724471098086,0.0
6011732631674654,1.0
6011860238257910,0.0
6011893664860915,0.0
6011917798331152,0.0
6011934240159560,0.0
6011948324228984,0.0
6011975266774121,0.0
6011999606625827,0.0
6501313409525696,0.0
6502195877055606,0.0
6506116513503136,0.0
6506982560413523,0.0
6511349151405438,0.0
6515067575568369,0.0
6517217825320610,0.0
6523180720198790,0.0
6524376634971418,0.0
6526448584969862,0.0
6526777409109795,0.0
6526955903501879,0.12941176470588237
6528911529051375,0.044585987261146494
6534628260579800,0.0
6535328428560433,0.0
6538441737335434,0.0
6538891242532018,0.0
6539653032686894,0.0
6540981358631302,0.0449438202247191
6544734391390261,0.0
6547670341037171,0.0
6550399784335736,0.0
6554245334757802,0.0
6564459919350820,0.0
6569097840281287,0.0
6573561108825071,0.0
6592074504369261,0.06593406593406594
6592243974328236,0.0
6592861994408652,0.0
6593250708747804,0.0
6593939509150446,0.0
6595970453799027,0.0
6596735789587928,0.0
6597248210463122,0.0
6597888193422452,0.028735632183908046
4018105808392773675,0.0
4040099974063068803,0.0
4044436772018844508,0.0
4045036286570100739,0.0
4063094974360571498,0.0
4089096483689733451,0.0
4092452671396169678,0.0
4102003771126577611,0.0
4110266553600176127,0.0
4128730454058057622,0.0
4180192513916047166,1.0
4181833256558613886,0.0
4208110975550360171,0.0
4209696857872688515,0.0989010989010989
4210078554961359092,0.06198347107438017
4220495028289516646,0.0
4223708906367574214,0.0
4225990116481262579,0.0
4226219726886852999,0.0
4244953610136705533,0.0
4255397449664185994,0.0
4257110907449569602,1.0
4292743669224718067,0.0
4292902571056973207,0.0
4301028321766222513,0.0
4311368326621416041,0.0
4312133045694601139,0.0
4319584480204988982,0.0
4355790796238264643,0.04897959183673469
4358137750029944984,0.0
4373370572092720777,0.10256410256410256
4379260813815979609,0.0
4390966588600992777,0.0
4400011257587661852,0.0
4410582919485061752,0.0
4426075337087318654,0.0
4428780983793657331,0.0
4457732997086323466,0.0
4462038234743679432,0.0
4467456915153312231,0.0
4469777115158234880,0.0
4477156602511939689,0.0
4488258847705225890,0.036290322580645164
4497451418073897078,0.0
4497913965512794052,0.0457516339869281
4502539526809429801,0.0
4503101193493052864,0.0
4512828414983801773,0.0
4536996888716062123,0.0
4560004149983868183,0.0
4560395181594436016,0.0
4584931703207308232,0.0
4587657402165341815,0.0
4599735407877245080,0.04938271604938271
4646845581490336108,0.0
4653178848915023204,0.0
4659625317833446364,1.0
4661996144291811856,0.0
4666314527820883145,0.13095238095238096
4689147265057948423,0.0
4710826438164847414,0.0
4714017207228610634,1.0
4715741951931168360,0.0
4725837176265195730,0.0
4736845434667908128,0.0
4742883543039288059,0.0
4756039869079882102,0.0
4761403817546679245,0.0
4769426683924058915,0.0
4792627764422477317,0.0
4797297220948468262,0.0
4798937978667559470,0.0
4810789809665942990,0.0
4810839835482794272,0.0
4855488158131690372,0.0
4855853415727304322,0.0
4861310130652566408,0.0
4890424426862856940,0.0
4897067971111209737,0.0
4906628655840914250,0.0
4911818930706644725,1.0
4956828990005111019,0.0
4958589671582726883,0.0
4973530368125489546,0.0
4980323467523543940,0.0
4989847570577635369,0.0
4992346398065154184,0.0
